,nbr of visits,accuracy,recall,f1
147,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
148,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
149,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
150,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
151,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
152,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
153,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
154,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
155,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
156,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
157,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
158,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
159,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
160,2,0.9898348157560356,0.9898348157560356,0.9898348157560356
161,12,0.6854919223089463,0.6302414231257941,0.656706628522025
162,22,0.8458038361469059,0.7211835178798336,0.778538236982192
163,32,0.813653369784248,0.6905972045743315,0.747091943647868
164,42,0.8845374236098578,0.8360864040660732,0.8596297480859071
165,52,0.868881143563476,0.7087283745479452,0.7806757166250949
166,62,0.870416361839485,0.778098648492557,0.8216725847545626
167,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
168,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
169,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
170,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
171,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
172,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
173,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
174,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
175,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
176,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
177,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
178,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
179,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
180,2,0.9898348157560356,0.9898348157560356,0.9898348157560356
181,12,0.6854919223089463,0.6302414231257941,0.656706628522025
182,22,0.8458038361469059,0.7211835178798336,0.778538236982192
183,32,0.813653369784248,0.6905972045743315,0.747091943647868
184,42,0.8845374236098578,0.8360864040660732,0.8596297480859071
185,52,0.868881143563476,0.7087283745479452,0.7806757166250949
186,62,0.870416361839485,0.778098648492557,0.8216725847545626
187,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
188,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
189,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
190,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
191,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
192,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
193,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
194,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
195,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
196,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
197,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
198,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
199,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
200,2,0.9898348157560356,0.9898348157560356,0.9898348157560356
201,12,0.6854919223089463,0.6302414231257941,0.656706628522025
202,22,0.8458038361469059,0.7211835178798336,0.778538236982192
203,32,0.813653369784248,0.6905972045743315,0.747091943647868
204,42,0.8845374236098578,0.8360864040660732,0.8596297480859071
205,52,0.868881143563476,0.7087283745479452,0.7806757166250949
206,62,0.870416361839485,0.778098648492557,0.8216725847545626
207,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
208,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
209,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
210,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
211,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
212,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
213,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
214,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
215,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
216,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
217,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
218,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
219,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
220,2,0.9898348157560356,0.9898348157560356,0.9898348157560356
221,12,0.6854919223089463,0.6302414231257941,0.656706628522025
222,22,0.8458038361469059,0.7211835178798336,0.778538236982192
223,32,0.813653369784248,0.6905972045743315,0.747091943647868
224,42,0.8845374236098578,0.8360864040660732,0.8596297480859071
225,52,0.868881143563476,0.7087283745479452,0.7806757166250949
226,62,0.870416361839485,0.778098648492557,0.8216725847545626
227,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
228,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
229,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
230,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
231,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
232,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
233,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
234,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
235,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
236,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
237,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
238,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
239,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
240,2,0.9898348157560356,0.9898348157560356,0.9898348157560356
241,12,0.6854919223089463,0.6302414231257941,0.656706628522025
242,22,0.8458038361469059,0.7211835178798336,0.778538236982192
243,32,0.813653369784248,0.6905972045743315,0.747091943647868
244,42,0.8845374236098578,0.8360864040660732,0.8596297480859071
245,52,0.868881143563476,0.7087283745479452,0.7806757166250949
246,62,0.870416361839485,0.778098648492557,0.8216725847545626
247,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
248,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
249,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
250,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
251,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
252,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
253,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
254,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
255,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
256,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
257,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
258,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
259,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
260,2,0.9898348157560356,0.9898348157560356,0.9898348157560356
261,12,0.6854919223089463,0.6302414231257941,0.656706628522025
262,22,0.8458038361469059,0.7211835178798336,0.778538236982192
263,32,0.813653369784248,0.6905972045743315,0.747091943647868
264,42,0.8845374236098578,0.8360864040660732,0.8596297480859071
